Series Name,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Kenya,KEN,..,..,30.72713,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Lesotho,LSO,..,23.44428,..,..,24.8237,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Liberia,LBR,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Madagascar,MDG,31.3681,30.63842,28.10765,29.61931,31.01747,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Malawi,MWI,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Mali,MLI,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Mauritania,MRT,..,..,27.03583,28.85748,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Mauritius,MUS,..,..,..,36.02903,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Mozambique,MOZ,..,21.37978,23.11952,26.70127,29.2567,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Namibia,NAM,46.33295,46.56751,41.93297,42.49578,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Niger,NER,..,17.65376,46.22445,29.13295,18.02791,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Nigeria,NGA,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Rwanda,RWA,..,..,..,32.15369,35.36145,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Senegal,SEN,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Seychelles,SYC,..,28.57143,46,38.88889,31.57895,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Sierra Leone,SLE,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Somalia,SOM,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",South Africa,ZAF,41.24347,41.33382,41.86201,42.75694,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",South Sudan,SSD,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Sudan,SDN,..,47.18265,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Tanzania,TZA,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Togo,TGO,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Uganda,UGA,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Zambia,ZMB,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Zimbabwe,ZWE,..,28.79315,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Algeria,DZA,..,53.55399,55.47199,..,58.1698,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)","Egypt, Arab Rep.",EGY,..,..,36.89891,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Djibouti,DJI,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Libya,LBY,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",Tunisia,TUN,..,53.28263,54.43975,..,55.4091,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Angola,AGO,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Benin,BEN,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Botswana,BWA,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Burkina Faso,BFA,79.6354599,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Burundi,BDI,91.33420563,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Cabo Verde,CPV,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Cameroon,CMR,72.91483307,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Central African Republic,CAF,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Chad,TCD,97.5767746,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Comoros,COM,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,"Congo, Rep.",COG,82.11528778,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Cote d'Ivoire,CIV,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Equatorial Guinea,GNQ,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Eritrea,ERI,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Eswatini,SWZ,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Ethiopia,ETH,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Gabon,GAB,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,"Gambia, The",GMB,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Ghana,GHA,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Guinea,GIN,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Guinea-Bissau,GNB,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Kenya,KEN,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Lesotho,LSO,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Liberia,LBR,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Madagascar,MDG,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Malawi,MWI,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Mali,MLI,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Mauritania,MRT,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Mauritius,MUS,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Mozambique,MOZ,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Namibia,NAM,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Niger,NER,97.83222198,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Nigeria,NGA,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Rwanda,RWA,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Sao Tome and Principe,STP,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Senegal,SEN,65.8436203,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Seychelles,SYC,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Sierra Leone,SLE,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Somalia,SOM,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,South Africa,ZAF,..,..,71.62612152,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,South Sudan,SSD,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Sudan,SDN,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Tanzania,TZA,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Togo,TGO,82.73653412,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Uganda,UGA,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Zambia,ZMB,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Zimbabwe,ZWE,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Algeria,DZA,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,"Egypt, Arab Rep.",EGY,..,..,64.60153198,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Djibouti,DJI,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Libya,LBY,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Tunisia,TUN,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Angola,AGO,..,36.43411,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Benin,BEN,30.34901,56.08639,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Botswana,BWA,..,..,..,56,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Burkina Faso,BFA,43.01198,36.02457,36.44524,30.62317,17.50973,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Burundi,BDI,..,..,14.06752,12.13425,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Cabo Verde,CPV,..,..,65.07937,65.21739,71.42857,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Cameroon,CMR,..,..,63.43315,63.43022,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Central African Republic,CAF,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Chad,TCD,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Comoros,COM,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","Congo, Dem. Rep.",COD,..,..,53.44908,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","Congo, Rep.",COG,..,..,..,42.50513,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Cote d'Ivoire,CIV,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Eritrea,ERI,13.90728,42.85714,24.61538,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Eswatini,SWZ,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Ethiopia,ETH,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Gabon,GAB,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)","Gambia, The",GMB,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Ghana,GHA,41.92287,44.17578,42.51508,37.83247,46.23256,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Guinea,GIN,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Kenya,KEN,..,..,47.73766,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Lesotho,LSO,61.53846,71.2766,..,..,56.68203,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Liberia,LBR,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Madagascar,MDG,55.87156,57.35208,53.06981,50.4552,50.90138,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Malawi,MWI,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Mali,MLI,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Mauritania,MRT,..,60.85409,31.0789,24.68443,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Mauritius,MUS,..,..,..,77.13675,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Mozambique,MOZ,40,43.41463,42.22973,44.7641,51.00671,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Namibia,NAM,70.8134,64.92147,68.69565,62.31156,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Niger,NER,..,15.51155,66.6186,83.20405,52.65539,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Nigeria,NGA,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Rwanda,RWA,24.19355,27.25528,..,30.18868,27.5,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",Senegal,SEN,..,..,..,..,..,..,..
